사업장명,도로명주소,지번주소,전화번호,업태구분명,영업상태명,인허가일자,좌표정보(X),좌표정보(Y),업종,착한업소,사랑상품권,위생등급,행정처분,latitude,longitude
자양동녹두빈대떡,"서울특별시 광진구 뚝섬로 626, 1층 (자양동)",서울특별시 광진구 자양동 606-11번지 ,02464 0955,한식,영업/정상,2018-05-03,206922.335199635,447755.007835539,일반음식점,미등록,불가능,,없음,37.5320149,127.0791056
길목,"서울특별시 광진구 동일로 44-1, 1층 (자양동)",서울특별시 광진구 자양동 236-14번지 ,,분식,영업/정상,2018-05-04,205358.997356476,448287.938691718,일반음식점,미등록,불가능,,없음,37.5368269,127.0614223
직화구이통삼겹광진점,"서울특별시 광진구 천호대로101길 6, 1층 (중곡동)",서울특별시 광진구 중곡동 635-2번지 1층 ,,한식,영업/정상,2018-05-09,206544.195734809,450814.038703344,일반음식점,미등록,불가능,,없음,37.5595792,127.0748545
짝태앤노가리,"서울특별시 광진구 동일로24길 49, 1층 (화양동)",서울특별시 광진구 화양동 35-16 ,,기타,영업/정상,2018-05-10,205927.840208182,449010.488251376,일반음식점,미등록,불가능,,없음,37.5433335,127.0678642
심야식당쿠난,"서울특별시 광진구 군자로 168, 1층 (군자동)",서울특별시 광진구 군자동 45-35 1층 ,,분식,영업/정상,2018-05-11,206774.934748449,450387.863068008,일반음식점,미등록,불가능,,없음,37.5557378,127.077462
뚝방길홍차가게,"서울특별시 광진구 자양강변길 277, 1층 (자양동)",서울특별시 광진구 자양동 589-20번지 ,02512 0189,기타,영업/정상,2018-05-14,206458.520161803,447531.746862883,일반음식점,미등록,불가능,,없음,37.5300066,127.0738562
전설의짬뽕,"서울특별시 광진구 자양로43길 42, 2층 (구의동)",서울특별시 광진구 구의동 52-17 ,02458 2189,중국식,영업/정상,2018-05-14,207924.358161816,450032.350973235,일반음식점,미등록,불가능,,없음,37.5525256,127.0904666
?230,"서울특별시 광진구 군자로2길 4, 1층 (화양동)",서울특별시 광진구 화양동 2-30 ,,경양식,영업/정상,2018-05-15,206278.837037477,449128.263332104,일반음식점,미등록,불가능,,없음,37.5443924,127.0718369
빅스택,"서울특별시 광진구 동일로24길 80, 2층 (화양동)",서울특별시 광진구 화양동 9-51 ,,경양식,영업/정상,2018-05-16,206053.201528674,448937.346999373,일반음식점,미등록,불가능,,없음,37.5426737,127.0692822
어쩌다마주친족발,"서울특별시 광진구 영화사로 42, 1층 (중곡동)",서울특별시 광진구 중곡동 98-1번지 ,,한식,영업/정상,2018-05-21,207993.328841296,450439.829268851,일반음식점,미등록,불가능,,없음,37.5561963,127.0912515
천미향포차,"서울특별시 광진구 용마산로 61, 1층 (중곡동)","서울특별시 광진구 중곡동 125-8번지 외1필지,1층 ",,정종/대포집/소주방,영업/정상,2018-05-23,207660.236611285,450759.001378184,일반음식점,미등록,불가능,,없음,37.5590749,127.0874851
풍성한잔치,"서울특별시 광진구 구의로 50, 1층 (구의동)",서울특별시 광진구 구의동 224-66 ,0222012006,한식,영업/정상,2018-05-23,207905.048957416,448894.769072885,일반음식점,미등록,불가능,,없음,37.5422762,127.0902359
시래마을,"서울특별시 광진구 아차산로 431, 상가3동 1층 104,105호 (구의동, 강변에스케이뷰)","서울특별시 광진구 구의동 667 강변에스케이뷰 상가3-104,105 ",,한식,영업/정상,2018-05-23,207900.435296043,448492.625330318,일반음식점,미등록,가능,,있음,37.5384765,127.0899725
호텔케이월드,"서울특별시 광진구 동일로 90, 지층 (자양동)",서울특별시 광진구 자양동 24-6 지층 ,0222463232,한식,영업/정상,2018-05-28,205540.082598602,448702.306849626,일반음식점,미등록,불가능,,없음,37.5405593,127.0634743
비에이치씨(bhc)자양점,"서울특별시 광진구 동일로20길 62, 1층 (자양동)",서울특별시 광진구 자양동 9-16 ,,한식,영업/정상,2018-05-28,205844.371918838,448687.530292641,일반음식점,미등록,불가능,,없음,37.5404243,127.0669172
늘생각나는식당성원,"서울특별시 광진구 천호대로 666, 지하1층 B103호 (구의동)",서울특별시 광진구 구의동 76-1 ,,한식,영업/정상,2018-05-29,207825.465863194,449902.401682584,일반음식점,미등록,불가능,,없음,37.5513556,127.089346
흥도식당 (화양점),"서울특별시 광진구 군자로7길 7, 1층 (화양동)",서울특별시 광진구 화양동 16-11 1층 ,,일식,영업/정상,2018-05-31,206112.104828771,449340.88169918,일반음식점,미등록,불가능,,없음,37.5463092,127.069952
마왕족발군자점,"서울특별시 광진구 능동로31길 16, 1층 (군자동)",서울특별시 광진구 군자동 476-9번지 ,,한식,영업/정상,2018-06-01,206789.336093162,450404.7064787,일반음식점,미등록,불가능,,있음,37.5558895,127.0776252
2018연,"서울특별시 광진구 뚝섬로 629, 1층 (자양동)",서울특별시 광진구 자양동 616-29번지 1층 ,,한식,영업/정상,2018-06-01,206961.473818771,447776.998765777,일반음식점,미등록,가능,,없음,37.5322128,127.0795486
스타소곱창,"서울특별시 광진구 아차산로65길 9, 1층 (구의동)",서울특별시 광진구 구의동 212-1 1층 ,02 4572600,한식,영업/정상,2018-06-05,208246.759923873,448721.106994681,일반음식점,미등록,불가능,,없음,37.54070859999999,127.0941005
산쪼메,"서울특별시 광진구 아차산로51길 10, 1층 (구의동)",서울특별시 광진구 구의동 246-73번지 ,,일식,영업/정상,2018-06-07,207476.155682145,448368.953392941,일반음식점,미등록,불가능,,있음,37.5375422,127.0853776
포메인구의광장점,"서울특별시 광진구 아차산로 477, 구의동 20015빌딩 2층 (구의동)",서울특별시 광진구 구의동 200-15 구의동 20015빌딩 ,02 4468296,기타,영업/정상,2018-06-08,208298.14323945,448723.754453358,일반음식점,미등록,가능,,없음,37.540732,127.094682
시장초밥,"서울특별시 광진구 아차산로34길 32, 1층 (자양동)",서울특별시 광진구 자양동 5-32 ,,한식,영업/정상,2018-06-12,206026.207691062,448497.156932559,일반음식점,미등록,가능,,없음,37.5387079,127.0689731
꽃삼뚜껑,"서울특별시 광진구 자양로 102-1, 1층 (구의동)",서울특별시 광진구 구의동 246-18 ,,한식,영업/정상,2018-06-12,207342.498121526,448300.354167119,일반음식점,미등록,불가능,,없음,37.5369252,127.0838646
미식광진 본관,"서울특별시 광진구 광나루로 584, 동서울빌딩 1층 (구의동)",서울특별시 광진구 구의동 202-4 동서울빌딩 ,02 4470909,한식,영업/정상,2018-06-15,208198.05182263,448981.070521152,일반음식점,미등록,가능,,없음,37.5392902,127.0924314
타논55,"서울특별시 광진구 아차산로 480, 1층 101호 (구의동)",서울특별시 광진구 구의동 199-8 ,,경양식,영업/정상,2018-06-21,208346.844310356,448693.174057775,일반음식점,미등록,가능,,없음,37.540456,127.0952326
카페플랜,"서울특별시 광진구 자양번영로2길 7, 1층(101호),2층 (자양동)","서울특별시 광진구 자양동 600-28 1층(101호),2층 ",,경양식,영업/정상,2018-06-21,206597.44630592,447590.63626827,일반음식점,미등록,불가능,,없음,37.5305363,127.0754285
명태작업실,"서울특별시 광진구 자양로 296, 1층 (구의동)",서울특별시 광진구 구의동 31-18 1층 ,,한식,영업/정상,2018-06-22,208113.85600189,449981.520813444,일반음식점,미등록,불가능,,없음,37.552066,127.0926105
해탄 구의역점,"서울특별시 광진구 아차산로 431, 상가102동 B-101호 (구의동, 강변에스케이뷰)",서울특별시 광진구 구의동 667 강변에스케이뷰 상가102동B-101호 ,,한식,영업/정상,2018-06-25,207900.435296043,448492.625330318,일반음식점,미등록,불가능,,없음,37.5384765,127.0899725
혼다라멘 어린이대공원점,"서울특별시 광진구 광나루로 385, 1층 1호 (군자동)",서울특별시 광진구 군자동 361-23번지 1층1호 ,,일식,영업/정상,2018-06-27,206351.215962926,449539.617520008,일반음식점,미등록,가능,,없음,37.5480982,127.0726594
독도횟포장전문,"서울특별시 광진구 긴고랑로11길 11, 제일시장 1층 84호 (중곡동)",서울특별시 광진구 중곡동 229-5 제일시장 ,02 4668736,횟집,영업/정상,2018-06-27,207114.498872176,451296.049443757,일반음식점,미등록,가능,,없음,37.5639179,127.0813137
다와,"서울특별시 광진구 면목로 102-1, 1층 (중곡동)",서울특별시 광진구 중곡동 244-6 1층 ,,호프/통닭,영업/정상,2018-06-27,206968.572611028,451159.969659086,일반음식점,미등록,불가능,,없음,37.562693,127.0796608
시크릿키친(Secret Kitchen),"서울특별시 광진구 아차산로31길 20, 지하1층 (화양동)",서울특별시 광진구 화양동 8-43,,경양식,영업/정상,2018-06-27,206094.275808342,448852.432453346,일반음식점,미등록,불가능,,없음,37.5419084,127.0697462
한성당구장,"서울특별시 광진구 뚝섬로 476, 2층 (자양동)",서울특별시 광진구 자양동 52-65 ,,분식,영업/정상,2018-06-28,205510.476832288,448246.598294724,일반음식점,미등록,불가능,,없음,37.5364535,127.0631359
오토(otto),"서울특별시 광진구 자양번영로1길 37, 1층 (자양동)",서울특별시 광진구 자양동 588-6 1층 ,02 4521117,한식,영업/정상,2018-06-29,206355.945042916,447608.75787539,일반음식점,미등록,불가능,,없음,37.5307013,127.0726964
대리사쌀국수,"서울특별시 광진구 뚝섬로27길 48, 1층 (자양동)",서울특별시 광진구 자양동 851-20 1층 ,,분식,영업/정상,2018-06-29,205809.938804951,448407.240682747,일반음식점,미등록,불가능,,없음,37.5378991,127.0665254
올래상회,"서울특별시 광진구 능동로38길 28, 1층 (중곡동)",서울특별시 광진구 중곡동 341-18번지 1층 ,,한식,영업/정상,2018-06-29,207108.366816364,450552.198122281,일반음식점,미등록,가능,,없음,37.557216,127.0812371
명태골,"서울특별시 광진구 자양로 159, B층 101호 (구의동, 대영아파트)",서울특별시 광진구 구의동 254-41 대영아파트 B101호 ,02  447 8292,한식,영업/정상,2018-07-02,207326.035488311,448873.092027219,일반음식점,미등록,가능,,없음,37.5420857,127.083684
고서방,"서울특별시 광진구 아차산로29길 22, 1층 (화양동)",서울특별시 광진구 화양동 9-25 1층 ,,호프/통닭,영업/정상,2018-07-03,205996.681847625,448839.623784801,일반음식점,미등록,불가능,,없음,37.5417937,127.0686418
움버거앤윙스 어린이대공원역점,"서울특별시 광진구 광나루로 361, 1층 105호 (군자동, 광진 동양파라곤)",서울특별시 광진구 군자동 358-9 광진 동양파라곤105호 ,,정종/대포집/소주방,영업/정상,2018-07-06,206091.938587177,449581.249922815,일반음식점,미등록,불가능,,없음,37.548475,127.0697258
얌샘김밥자양점,"서울특별시 광진구 뚝섬로 552, 삼희빌딩 1층 109호 (자양동)",서울특별시 광진구 자양동 553-501번지 삼희빌딩 1층109호 ,,분식,영업/정상,2018-07-12,206230.081675753,448001.810333908,일반음식점,미등록,불가능,,없음,37.5342435,127.0712757
백미원,"서울특별시 광진구 아차산로 224, 1층 (자양동)",서울특별시 광진구 자양동 7-25번지 1층 ,,중국식,영업/정상,2018-07-12,205948.480566193,448701.947776139,일반음식점,미등록,불가능,,없음,37.5405535,127.0680953
시치린,"서울특별시 광진구 자양로22길 25, 1,2층 (구의동)","서울특별시 광진구 구의동 251-43 1,2층 ",,일식,영업/정상,2018-07-24,207419.530539792,448608.428180376,일반음식점,미등록,가능,,없음,37.5397003,127.0847393
히어로건대본점,"서울특별시 광진구 능동로13길 39, 한아름건물 2층 (화양동)",서울특별시 광진구 화양동 10-1 한아름건물2층 ,,경양식,영업/정상,2018-07-26,206107.775163579,449029.342177779,일반음식점,미등록,불가능,,없음,37.5435023,127.0699004
우리동네 숯불갈비,"서울특별시 광진구 자양로13길 52, 1층 (자양동)",서울특별시 광진구 자양동 623-5 ,,중국식,영업/정상,2018-07-27,207134.965252122,447998.434436242,일반음식점,미등록,불가능,,없음,37.5342066,127.0815136
봉봉드벵땅,"서울특별시 광진구 자양로35길 11, 정도빌딩 1층 (구의동)",서울특별시 광진구 구의동 80-22 정도빌딩 ,,기타,영업/정상,2018-07-27,207580.667645896,449428.326289253,일반음식점,미등록,가능,,없음,37.5470862,127.0865709
보리스(BORIS),"서울특별시 광진구 아차산로 290, 1층 (자양동)",서울특별시 광진구 자양동 227-6번지 1층 ,,경양식,영업/정상,2018-07-30,206568.811990774,448460.003386147,일반음식점,미등록,가능,,없음,37.5383694,127.0751122
소담촌 아차산역점,"서울특별시 광진구 용마산로 10, 대붕빌딩 3층 (중곡동)",서울특별시 광진구 중곡동 93-2 대붕빌딩3층 ,,한식,영업/정상,2018-07-31,207778.71422042,450256.437261231,일반음식점,미등록,불가능,,없음,37.5545458,127.0888207
대정푸드,"서울특별시 광진구 광나루로12길 18, 지하1층 (화양동)",서울특별시 광진구 화양동 23-35번지 ,,호프/통닭,영업/정상,2018-08-08,205891.350672487,449402.969156145,일반음식점,미등록,가능,,없음,37.54687,127.0674545
훌랄라 화양세종대점,"서울특별시 광진구 광나루로 354, 1층 (화양동)",서울특별시 광진구 화양동 18-32 ,02 4622228,정종/대포집/소주방,영업/정상,2018-08-10,206041.488817405,449522.62415745,일반음식점,미등록,불가능,,있음,37.5479471,127.0691544
대동집건대점,"서울특별시 광진구 동일로22길 54, 1~3층 (화양동)",서울특별시 광진구 화양동 48-19 ,,기타,영업/정상,2018-08-13,205865.336670521,448822.251251388,일반음식점,미등록,불가능,,있음,37.541638,127.0671555
향미숯불양꼬치,"서울특별시 광진구 긴고랑로19길 5, 1층 (중곡동)",서울특별시 광진구 중곡동 39-38 1층 ,,중국식,영업/정상,2018-08-17,207346.591134863,451047.331260404,일반음식점,미등록,가능,,있음,37.5616752,127.0839382
그냥포차,"서울특별시 광진구 광나루로 360, 1층 (화양동)",서울특별시 광진구 화양동 18-5번지 1층 ,,경양식,영업/정상,2018-08-21,206113.434495552,449502.408581647,일반음식점,미등록,가능,,없음,37.5477645,127.0699684
이가네 소곱전골,"서울특별시 광진구 동일로18길 16, 리버빌 1층 101호 (자양동)",서울특별시 광진구 자양동 12-11 리버빌101호 ,,한식,영업/정상,2018-08-21,205561.045696547,448615.352411963,일반음식점,미등록,불가능,,없음,37.5397757,127.0637108
